name,datetime,kWh,pressure,temperature,wind_direction,wind_speed
25 Gordon Street,2017-02-13 12:30:00,23.5,30.16,48,90.0,24.0
25 Gordon Street,2017-02-13 13:00:00,24.0,30.16,48,90.0,22.0
25 Gordon Street,2017-02-13 13:30:00,26.0,30.16,46,80.0,21.0
25 Gordon Street,2017-02-13 14:00:00,24.0,30.16,46,80.0,21.0
25 Gordon Street,2017-02-13 14:30:00,25.0,30.13,46,90.0,21.0
25 Gordon Street,2017-02-13 15:00:00,26.0,30.13,45,80.0,21.0
25 Gordon Street,2017-02-13 15:30:00,25.5,30.13,45,80.0,22.0
25 Gordon Street,2017-02-13 16:00:00,25.0,30.13,45,80.0,20.0
25 Gordon Street,2017-02-13 16:30:00,24.0,30.13,43,80.0,16.0
25 Gordon Street,2017-02-13 17:00:00,24.0,30.16,43,90.0,18.0
25 Gordon Street,2017-02-13 17:30:00,22.0,30.16,43,80.0,14.0
25 Gordon Street,2017-02-13 18:00:00,21.5,30.13,41,80.0,14.0
25 Gordon Street,2017-02-13 18:30:00,22.0,30.13,41,90.0,15.0
25 Gordon Street,2017-02-13 19:00:00,19.5,30.16,41,90.0,17.0
25 Gordon Street,2017-02-13 19:30:00,18.5,30.16,43,80.0,18.0
25 Gordon Street,2017-02-13 20:00:00,17.0,30.16,43,80.0,20.0
25 Gordon Street,2017-02-13 20:30:00,17.5,30.16,43,80.0,21.0
25 Gordon Street,2017-02-13 21:00:00,17.5,30.13,43,80.0,20.0
25 Gordon Street,2017-02-13 21:30:00,16.0,30.13,43,80.0,20.0
25 Gordon Street,2017-02-13 22:00:00,16.5,30.13,43,90.0,20.0
25 Gordon Street,2017-02-13 22:30:00,16.0,30.13,43,80.0,18.0
25 Gordon Street,2017-02-13 23:00:00,15.5,30.13,43,80.0,16.0
25 Gordon Street,2017-02-13 23:30:00,15.0,30.13,43,90.0,16.0
25 Gordon Street,2017-02-14 00:00:00,15.0,30.13,41,90.0,17.0
25 Gordon Street,2017-02-14 00:30:00,16.0,30.13,41,90.0,16.0
25 Gordon Street,2017-02-14 01:00:00,14.5,30.13,41,80.0,16.0
25 Gordon Street,2017-02-14 01:30:00,13.0,30.13,41,90.0,14.0
25 Gordon Street,2017-02-14 02:00:00,12.5,30.13,41,90.0,15.0
25 Gordon Street,2017-02-14 02:30:00,12.0,30.13,41,90.0,14.0
25 Gordon Street,2017-02-14 03:00:00,12.0,30.13,41,90.0,13.0
25 Gordon Street,2017-02-14 03:30:00,12.5,30.13,41,90.0,14.0
25 Gordon Street,2017-02-14 04:00:00,12.0,30.13,39,90.0,14.0
25 Gordon Street,2017-02-14 04:30:00,12.0,30.13,39,100.0,10.0
25 Gordon Street,2017-02-14 05:00:00,12.0,30.13,39,100.0,13.0
25 Gordon Street,2017-02-14 05:30:00,12.5,30.13,39,100.0,12.0
25 Gordon Street,2017-02-14 06:00:00,14.0,30.13,39,100.0,13.0
25 Gordon Street,2017-02-14 06:30:00,14.0,30.16,39,100.0,12.0
25 Gordon Street,2017-02-14 07:00:00,15.0,30.16,39,80.0,9.0
25 Gordon Street,2017-02-14 07:30:00,15.0,30.16,39,90.0,13.0
25 Gordon Street,2017-02-14 08:00:00,15.0,30.19,39,90.0,12.0
25 Gordon Street,2017-02-14 08:30:00,15.5,30.19,41,100.0,12.0
25 Gordon Street,2017-02-14 09:00:00,19.5,30.19,41,90.0,10.0
25 Gordon Street,2017-02-14 09:30:00,19.0,30.19,41,100.0,9.0
25 Gordon Street,2017-02-14 10:00:00,19.0,30.22,43,90.0,9.0
25 Gordon Street,2017-02-14 10:30:00,20.0,30.22,43,90.0,10.0
25 Gordon Street,2017-02-14 11:00:00,20.5,30.22,45,90.0,10.0
25 Gordon Street,2017-02-14 11:30:00,21.0,30.22,46,80.0,9.0
25 Gordon Street,2017-02-14 12:00:00,21.5,30.22,46,70.0,9.0
25 Gordon Street,2017-02-14 12:30:00,20.5,30.22,48,70.0,9.0
25 Gordon Street,2017-02-14 13:00:00,20.0,30.22,50,90.0,10.0
25 Gordon Street,2017-02-14 13:30:00,20.5,30.22,52,100.0,9.0
25 Gordon Street,2017-02-14 14:00:00,22.0,30.22,50,110.0,12.0
25 Gordon Street,2017-02-14 14:30:00,23.5,30.22,52,150.0,13.0
25 Gordon Street,2017-02-14 15:00:00,23.5,30.22,52,130.0,10.0
25 Gordon Street,2017-02-14 15:30:00,24.0,30.22,52,130.0,10.0
25 Gordon Street,2017-02-14 16:00:00,21.5,30.25,52,140.0,10.0
25 Gordon Street,2017-02-14 16:30:00,21.5,30.25,52,120.0,10.0
25 Gordon Street,2017-02-14 17:00:00,21.0,30.25,50,120.0,10.0
25 Gordon Street,2017-02-14 17:30:00,19.0,30.25,50,120.0,12.0
25 Gordon Street,2017-02-14 18:00:00,20.0,30.28,50,110.0,8.0
25 Gordon Street,2017-02-14 18:30:00,19.0,30.28,50,110.0,5.0
25 Gordon Street,2017-02-14 19:00:00,17.5,30.28,50,100.0,9.0
25 Gordon Street,2017-02-14 19:30:00,17.0,30.28,50,110.0,6.0
25 Gordon Street,2017-02-14 20:00:00,17.5,30.28,50,110.0,5.0
25 Gordon Street,2017-02-14 20:30:00,17.5,30.28,50,120.0,7.0
25 Gordon Street,2017-02-14 21:00:00,17.0,30.28,50,120.0,6.0
25 Gordon Street,2017-02-14 21:30:00,15.5,30.28,48,90.0,6.0
25 Gordon Street,2017-02-14 22:00:00,15.5,30.31,48,80.0,5.0
25 Gordon Street,2017-02-14 22:30:00,16.0,30.31,48,80.0,5.0
25 Gordon Street,2017-02-14 23:00:00,15.5,30.31,48,60.0,3.0
25 Gordon Street,2017-02-14 23:30:00,16.5,30.31,50,80.0,5.0
25 Gordon Street,2017-02-15 00:00:00,16.0,30.31,50,110.0,5.0
25 Gordon Street,2017-02-15 01:00:00,14.0,30.31,50,100.0,3.0
25 Gordon Street,2017-02-15 02:00:00,12.5,30.31,48,100.0,5.0
25 Gordon Street,2017-02-15 02:30:00,11.5,30.31,48,80.0,6.0
25 Gordon Street,2017-02-15 04:00:00,12.0,30.31,46,100.0,6.0
25 Gordon Street,2017-02-15 04:30:00,12.0,30.31,45,100.0,6.0
25 Gordon Street,2017-02-15 05:00:00,12.5,30.34,45,100.0,8.0
25 Gordon Street,2017-02-15 05:30:00,12.0,30.34,46,90.0,7.0
25 Gordon Street,2017-02-15 06:00:00,13.0,30.31,46,50.0,6.0
25 Gordon Street,2017-02-15 06:30:00,14.0,30.34,46,100.0,3.0
25 Gordon Street,2017-02-15 07:00:00,14.5,30.34,46,90.0,9.0
25 Gordon Street,2017-02-15 07:30:00,15.0,30.34,46,100.0,9.0
25 Gordon Street,2017-02-15 08:00:00,15.0,30.34,48,100.0,7.0
25 Gordon Street,2017-02-15 08:30:00,15.0,30.34,46,90.0,6.0
25 Gordon Street,2017-02-15 09:00:00,17.0,30.34,48,80.0,5.0
25 Gordon Street,2017-02-15 09:30:00,20.0,30.34,50,110.0,6.0
25 Gordon Street,2017-02-15 10:00:00,22.5,30.34,54,140.0,6.0
25 Gordon Street,2017-02-15 10:30:00,23.0,30.34,54,150.0,6.0
25 Gordon Street,2017-02-15 11:00:00,23.5,30.34,54,160.0,6.0
25 Gordon Street,2017-02-15 11:30:00,23.0,30.31,54,170.0,9.0
25 Gordon Street,2017-02-15 12:00:00,23.5,30.31,54,160.0,8.0
25 Gordon Street,2017-02-15 12:30:00,24.0,30.31,54,160.0,9.0
25 Gordon Street,2017-02-15 13:00:00,24.5,30.31,54,170.0,13.0
25 Gordon Street,2017-02-15 13:30:00,23.0,30.31,54,190.0,10.0
25 Gordon Street,2017-02-15 14:00:00,22.0,30.31,52,200.0,12.0
25 Gordon Street,2017-02-15 14:30:00,21.0,30.31,52,220.0,8.0
25 Gordon Street,2017-02-15 15:00:00,22.5,30.31,52,210.0,13.0
25 Gordon Street,2017-02-15 15:30:00,22.5,30.31,52,210.0,12.0
25 Gordon Street,2017-02-15 16:00:00,24.5,30.31,50,210.0,12.0
25 Gordon Street,2017-02-15 16:30:00,25.5,30.31,50,210.0,10.0
25 Gordon Street,2017-02-15 17:00:00,24.0,30.34,50,220.0,9.0
25 Gordon Street,2017-02-15 17:30:00,22.5,30.34,50,230.0,12.0
25 Gordon Street,2017-02-15 18:00:00,23.0,30.34,50,230.0,9.0
25 Gordon Street,2017-02-15 19:00:00,18.5,30.37,48,230.0,9.0
25 Gordon Street,2017-02-15 19:30:00,17.5,30.37,48,220.0,10.0
25 Gordon Street,2017-02-15 20:00:00,18.0,30.37,48,230.0,9.0
25 Gordon Street,2017-02-15 20:30:00,16.0,30.37,48,230.0,9.0
25 Gordon Street,2017-02-15 21:00:00,15.5,30.37,48,230.0,9.0
25 Gordon Street,2017-02-15 21:30:00,16.5,30.37,48,230.0,12.0
25 Gordon Street,2017-02-15 22:00:00,16.0,30.37,48,240.0,10.0
25 Gordon Street,2017-02-15 22:30:00,15.5,30.37,48,240.0,10.0
25 Gordon Street,2017-02-15 23:00:00,16.0,30.37,46,240.0,10.0
25 Gordon Street,2017-02-15 23:30:00,15.0,30.37,46,240.0,9.0
25 Gordon Street,2017-02-16 00:00:00,14.5,30.4,46,240.0,8.0
25 Gordon Street,2017-02-16 00:30:00,16.0,30.4,46,220.0,5.0
25 Gordon Street,2017-02-16 01:00:00,13.5,30.4,46,240.0,5.0
25 Gordon Street,2017-02-16 01:30:00,12.0,30.4,46,230.0,5.0
25 Gordon Street,2017-02-16 02:00:00,11.5,30.4,46,230.0,8.0
25 Gordon Street,2017-02-16 02:30:00,11.0,30.4,46,240.0,8.0
25 Gordon Street,2017-02-16 03:00:00,11.0,30.4,46,230.0,9.0
25 Gordon Street,2017-02-16 03:30:00,11.5,30.4,45,230.0,7.0
25 Gordon Street,2017-02-16 04:00:00,11.0,30.4,46,230.0,9.0
25 Gordon Street,2017-02-16 04:30:00,12.0,30.4,46,220.0,8.0
25 Gordon Street,2017-02-16 05:00:00,11.5,30.4,45,220.0,7.0
25 Gordon Street,2017-02-16 05:30:00,11.5,30.4,45,230.0,8.0
25 Gordon Street,2017-02-16 06:00:00,12.5,30.4,45,230.0,8.0
25 Gordon Street,2017-02-16 06:30:00,14.0,30.4,45,240.0,6.0
25 Gordon Street,2017-02-16 07:00:00,15.5,30.4,45,240.0,8.0
25 Gordon Street,2017-02-16 07:30:00,15.5,30.4,45,250.0,10.0
25 Gordon Street,2017-02-16 08:00:00,16.0,30.4,46,240.0,12.0
25 Gordon Street,2017-02-16 08:30:00,15.0,30.4,46,250.0,10.0
25 Gordon Street,2017-02-16 09:00:00,16.5,30.4,46,250.0,10.0
25 Gordon Street,2017-02-16 09:30:00,19.0,30.4,48,260.0,9.0
25 Gordon Street,2017-02-16 10:00:00,20.5,30.4,48,250.0,9.0
25 Gordon Street,2017-02-16 10:30:00,22.5,30.4,48,250.0,14.0
25 Gordon Street,2017-02-16 11:00:00,22.5,30.4,50,260.0,12.0
25 Gordon Street,2017-02-16 11:30:00,21.5,30.4,50,240.0,14.0
25 Gordon Street,2017-02-16 12:00:00,22.0,30.4,50,240.0,10.0
25 Gordon Street,2017-02-16 12:30:00,20.0,30.37,52,250.0,12.0
25 Gordon Street,2017-02-16 13:00:00,21.0,30.37,52,240.0,10.0
25 Gordon Street,2017-02-16 13:30:00,21.0,30.37,52,240.0,10.0
25 Gordon Street,2017-02-16 14:00:00,24.0,30.34,52,240.0,10.0
25 Gordon Street,2017-02-16 14:30:00,24.5,30.34,54,250.0,13.0
25 Gordon Street,2017-02-16 15:00:00,26.0,30.34,54,240.0,9.0
25 Gordon Street,2017-02-16 15:30:00,25.5,30.34,54,250.0,13.0
25 Gordon Street,2017-02-16 16:00:00,24.5,30.34,52,250.0,15.0
25 Gordon Street,2017-02-16 16:30:00,22.0,30.34,52,240.0,9.0
25 Gordon Street,2017-02-16 17:00:00,21.5,30.34,52,240.0,10.0
25 Gordon Street,2017-02-16 17:30:00,22.5,30.34,52,240.0,12.0
25 Gordon Street,2017-02-16 18:00:00,21.5,30.34,52,240.0,12.0
25 Gordon Street,2017-02-16 18:30:00,23.0,30.34,52,240.0,10.0
25 Gordon Street,2017-02-16 19:00:00,22.0,30.34,52,250.0,10.0
25 Gordon Street,2017-02-16 19:30:00,20.0,30.34,52,240.0,9.0
25 Gordon Street,2017-02-16 20:00:00,21.0,30.34,52,240.0,10.0
25 Gordon Street,2017-02-16 20:30:00,20.0,30.34,50,240.0,13.0
25 Gordon Street,2017-02-16 21:00:00,18.0,30.37,50,240.0,9.0
25 Gordon Street,2017-02-16 21:30:00,19.0,30.34,50,240.0,10.0
25 Gordon Street,2017-02-16 22:00:00,16.0,30.34,48,240.0,9.0
25 Gordon Street,2017-02-16 22:30:00,15.5,30.34,48,250.0,13.0
25 Gordon Street,2017-02-16 23:00:00,16.0,30.34,48,240.0,10.0
25 Gordon Street,2017-02-16 23:30:00,15.5,30.34,48,250.0,12.0
25 Gordon Street,2017-02-17 00:00:00,14.5,30.34,48,250.0,13.0
25 Gordon Street,2017-02-17 00:30:00,13.0,30.34,48,250.0,13.0
25 Gordon Street,2017-02-17 01:00:00,11.5,30.34,48,260.0,12.0
25 Gordon Street,2017-02-17 01:30:00,11.5,30.34,48,250.0,10.0
25 Gordon Street,2017-02-17 02:00:00,11.5,30.34,48,250.0,10.0
25 Gordon Street,2017-02-17 02:30:00,11.5,30.31,48,250.0,10.0
25 Gordon Street,2017-02-17 03:00:00,11.5,30.31,48,250.0,8.0
25 Gordon Street,2017-02-17 03:30:00,11.5,30.31,48,260.0,9.0
25 Gordon Street,2017-02-17 04:00:00,11.5,30.31,48,240.0,6.0
25 Gordon Street,2017-02-17 04:30:00,12.0,30.34,48,240.0,8.0
25 Gordon Street,2017-02-17 05:00:00,11.5,30.31,48,240.0,7.0
25 Gordon Street,2017-02-17 05:30:00,11.5,30.31,48,230.0,8.0
25 Gordon Street,2017-02-17 06:00:00,11.5,30.31,46,240.0,9.0
25 Gordon Street,2017-02-17 06:30:00,13.0,30.31,46,240.0,8.0
25 Gordon Street,2017-02-17 07:00:00,14.0,30.34,48,230.0,8.0
25 Gordon Street,2017-02-17 07:30:00,14.5,30.34,48,240.0,8.0
25 Gordon Street,2017-02-17 08:00:00,14.0,30.34,48,240.0,9.0
25 Gordon Street,2017-02-17 08:30:00,14.5,30.34,48,240.0,8.0
25 Gordon Street,2017-02-17 09:00:00,16.0,30.34,48,250.0,8.0
25 Gordon Street,2017-02-17 09:30:00,17.0,30.34,48,230.0,7.0
25 Gordon Street,2017-02-17 10:00:00,18.5,30.34,50,250.0,8.0
25 Gordon Street,2017-02-17 10:30:00,19.5,30.34,50,240.0,7.0
25 Gordon Street,2017-02-17 11:00:00,18.5,30.34,52,240.0,7.0
25 Gordon Street,2017-02-17 11:30:00,22.5,30.34,54,250.0,5.0
25 Gordon Street,2017-02-17 12:30:00,20.0,30.34,55,210.0,5.0
25 Gordon Street,2017-02-17 13:30:00,23.0,30.31,54,250.0,5.0
25 Gordon Street,2017-02-17 14:00:00,20.5,30.31,54,260.0,6.0
25 Gordon Street,2017-02-17 15:30:00,24.0,30.31,55,230.0,6.0
25 Gordon Street,2017-02-17 16:00:00,22.5,30.28,55,270.0,6.0
25 Gordon Street,2017-02-17 17:30:00,21.5,30.31,54,210.0,5.0
25 Gordon Street,2017-02-17 18:00:00,20.0,30.31,52,230.0,7.0
25 Gordon Street,2017-02-17 18:30:00,18.5,30.31,52,220.0,6.0
25 Gordon Street,2017-02-17 19:00:00,18.0,30.31,52,220.0,7.0
25 Gordon Street,2017-02-17 19:30:00,18.5,30.31,50,230.0,6.0
25 Gordon Street,2017-02-17 20:00:00,17.0,30.31,48,230.0,7.0
25 Gordon Street,2017-02-17 20:30:00,16.5,30.31,48,220.0,6.0
25 Gordon Street,2017-02-17 21:00:00,15.5,30.31,48,220.0,6.0
25 Gordon Street,2017-02-17 21:30:00,16.0,30.31,46,230.0,5.0
25 Gordon Street,2017-02-17 22:00:00,15.0,30.31,46,230.0,6.0
25 Gordon Street,2017-02-17 22:30:00,14.5,30.31,45,220.0,5.0
25 Gordon Street,2017-02-17 23:00:00,14.5,30.31,45,210.0,5.0
25 Gordon Street,2017-02-17 23:30:00,14.0,30.31,45,200.0,7.0
25 Gordon Street,2017-02-18 00:00:00,13.5,30.31,45,180.0,7.0
25 Gordon Street,2017-02-18 00:30:00,14.0,30.31,45,180.0,6.0
25 Gordon Street,2017-02-18 01:00:00,14.0,30.31,45,170.0,5.0
25 Gordon Street,2017-02-18 01:30:00,14.5,30.31,45,180.0,5.0
25 Gordon Street,2017-02-18 02:00:00,13.0,30.28,45,220.0,6.0
25 Gordon Street,2017-02-18 02:30:00,11.5,30.28,45,210.0,7.0
25 Gordon Street,2017-02-18 03:00:00,11.0,30.28,45,230.0,8.0
25 Gordon Street,2017-02-18 03:30:00,11.0,30.28,45,210.0,7.0
25 Gordon Street,2017-02-18 04:00:00,11.0,30.28,45,200.0,7.0
25 Gordon Street,2017-02-18 04:30:00,10.5,30.28,45,210.0,7.0
25 Gordon Street,2017-02-18 05:00:00,10.5,30.28,45,210.0,7.0
25 Gordon Street,2017-02-18 05:30:00,11.0,30.28,45,210.0,7.0
25 Gordon Street,2017-02-18 06:00:00,11.0,30.25,45,210.0,8.0
25 Gordon Street,2017-02-18 06:30:00,10.5,30.25,45,180.0,5.0
25 Gordon Street,2017-02-18 07:00:00,12.5,30.25,45,200.0,8.0
25 Gordon Street,2017-02-18 07:30:00,14.0,30.25,45,210.0,6.0
25 Gordon Street,2017-02-18 08:00:00,13.0,30.28,45,210.0,8.0
25 Gordon Street,2017-02-18 08:30:00,13.0,30.28,46,210.0,8.0
25 Gordon Street,2017-02-18 09:00:00,12.5,30.28,46,220.0,8.0
25 Gordon Street,2017-02-18 09:30:00,12.5,30.28,46,210.0,7.0
25 Gordon Street,2017-02-18 10:00:00,13.5,30.28,46,200.0,8.0
25 Gordon Street,2017-02-18 10:30:00,13.0,30.28,48,200.0,6.0
25 Gordon Street,2017-02-18 11:00:00,13.0,30.28,48,210.0,6.0
25 Gordon Street,2017-02-18 11:30:00,12.0,30.28,48,210.0,6.0
25 Gordon Street,2017-02-18 12:00:00,11.5,30.25,50,210.0,7.0
25 Gordon Street,2017-02-18 12:30:00,11.5,30.25,52,220.0,7.0
25 Gordon Street,2017-02-18 13:00:00,12.0,30.25,52,260.0,7.0
25 Gordon Street,2017-02-18 13:30:00,11.5,30.22,52,250.0,7.0
25 Gordon Street,2017-02-18 14:00:00,11.5,30.22,54,250.0,9.0
25 Gordon Street,2017-02-18 14:30:00,12.0,30.22,54,260.0,8.0
25 Gordon Street,2017-02-18 15:00:00,11.5,30.22,54,250.0,7.0
25 Gordon Street,2017-02-18 15:30:00,11.5,30.19,54,270.0,8.0
25 Gordon Street,2017-02-18 16:00:00,11.0,30.19,55,230.0,7.0
25 Gordon Street,2017-02-18 16:30:00,11.0,30.19,54,210.0,10.0
25 Gordon Street,2017-02-18 17:00:00,11.0,30.19,54,210.0,9.0
25 Gordon Street,2017-02-18 17:30:00,11.5,30.19,52,210.0,8.0
25 Gordon Street,2017-02-18 18:00:00,11.5,30.19,52,210.0,7.0
25 Gordon Street,2017-02-18 18:30:00,12.0,30.22,50,200.0,7.0
25 Gordon Street,2017-02-18 19:00:00,11.0,30.22,48,220.0,6.0
25 Gordon Street,2017-02-18 19:30:00,11.0,30.22,48,210.0,8.0
25 Gordon Street,2017-02-18 20:00:00,11.5,30.19,48,220.0,8.0
25 Gordon Street,2017-02-18 20:30:00,11.0,30.19,46,240.0,6.0
25 Gordon Street,2017-02-18 21:00:00,11.0,30.19,46,240.0,7.0
25 Gordon Street,2017-02-18 21:30:00,11.5,30.19,46,230.0,7.0
25 Gordon Street,2017-02-18 22:00:00,12.5,30.22,46,240.0,10.0
25 Gordon Street,2017-02-18 22:30:00,13.5,30.22,45,240.0,8.0
25 Gordon Street,2017-02-18 23:00:00,13.0,30.22,45,260.0,8.0
25 Gordon Street,2017-02-18 23:30:00,13.5,30.22,45,230.0,7.0
25 Gordon Street,2017-02-19 00:00:00,11.0,30.22,45,230.0,7.0
25 Gordon Street,2017-02-19 00:30:00,13.5,30.19,43,240.0,8.0
25 Gordon Street,2017-02-19 01:00:00,13.5,30.19,43,240.0,8.0
25 Gordon Street,2017-02-19 01:30:00,13.5,30.16,43,230.0,7.0
25 Gordon Street,2017-02-19 02:00:00,13.5,30.16,45,240.0,8.0
25 Gordon Street,2017-02-19 02:30:00,13.5,30.16,45,260.0,12.0
25 Gordon Street,2017-02-19 03:00:00,14.5,30.16,45,260.0,9.0
25 Gordon Street,2017-02-19 03:30:00,13.5,30.16,43,250.0,13.0
25 Gordon Street,2017-02-19 04:00:00,12.0,30.16,43,230.0,10.0
25 Gordon Street,2017-02-19 04:30:00,11.0,30.16,43,240.0,8.0
25 Gordon Street,2017-02-19 05:00:00,11.0,30.16,43,230.0,8.0
25 Gordon Street,2017-02-19 05:30:00,11.0,30.16,43,220.0,8.0
25 Gordon Street,2017-02-19 06:00:00,10.5,30.16,43,230.0,10.0
25 Gordon Street,2017-02-19 06:30:00,11.0,30.16,45,250.0,8.0
25 Gordon Street,2017-02-19 07:00:00,11.0,30.16,45,240.0,8.0
25 Gordon Street,2017-02-19 07:30:00,11.0,30.16,45,240.0,9.0
25 Gordon Street,2017-02-19 08:00:00,11.0,30.16,46,240.0,12.0
25 Gordon Street,2017-02-19 08:30:00,10.5,30.19,46,240.0,12.0
25 Gordon Street,2017-02-19 09:00:00,11.0,30.19,48,250.0,13.0
25 Gordon Street,2017-02-19 09:30:00,11.5,30.19,48,250.0,13.0
25 Gordon Street,2017-02-19 10:00:00,10.5,30.19,50,260.0,13.0
25 Gordon Street,2017-02-19 10:30:00,11.0,30.19,50,250.0,12.0
25 Gordon Street,2017-02-19 11:00:00,10.5,30.19,52,250.0,13.0
25 Gordon Street,2017-02-19 11:30:00,11.0,30.19,52,250.0,10.0
25 Gordon Street,2017-02-19 12:00:00,11.5,30.19,52,250.0,13.0
25 Gordon Street,2017-02-19 12:30:00,11.0,30.16,52,250.0,12.0
25 Gordon Street,2017-02-19 13:00:00,11.5,30.16,52,240.0,10.0
25 Gordon Street,2017-02-19 13:30:00,12.5,30.16,54,260.0,13.0
25 Gordon Street,2017-02-19 14:00:00,11.5,30.16,54,260.0,9.0
25 Gordon Street,2017-02-19 14:30:00,11.5,30.13,54,250.0,10.0
25 Gordon Street,2017-02-19 15:00:00,11.0,30.13,54,240.0,10.0
25 Gordon Street,2017-02-19 15:30:00,11.0,30.13,54,250.0,9.0
25 Gordon Street,2017-02-19 16:00:00,11.0,30.13,54,250.0,10.0
25 Gordon Street,2017-02-19 16:30:00,10.5,30.13,54,250.0,10.0
25 Gordon Street,2017-02-19 17:00:00,11.0,30.13,54,250.0,10.0
25 Gordon Street,2017-02-19 17:30:00,10.5,30.13,54,250.0,8.0
25 Gordon Street,2017-02-19 18:00:00,11.0,30.16,54,250.0,9.0
25 Gordon Street,2017-02-19 18:30:00,11.0,30.16,52,250.0,9.0
25 Gordon Street,2017-02-19 19:00:00,11.0,30.16,54,240.0,9.0
25 Gordon Street,2017-02-19 19:30:00,11.0,30.13,52,250.0,9.0
25 Gordon Street,2017-02-19 20:00:00,11.0,30.13,52,250.0,10.0
25 Gordon Street,2017-02-19 20:30:00,11.0,30.13,52,250.0,12.0
25 Gordon Street,2017-02-19 21:00:00,11.0,30.13,50,240.0,9.0
25 Gordon Street,2017-02-19 21:30:00,11.0,30.13,50,230.0,8.0
25 Gordon Street,2017-02-19 22:00:00,10.0,30.13,50,230.0,9.0
25 Gordon Street,2017-02-19 22:30:00,11.0,30.13,50,230.0,8.0
25 Gordon Street,2017-02-19 23:00:00,11.0,30.13,50,230.0,8.0
25 Gordon Street,2017-02-19 23:30:00,10.5,30.13,52,250.0,12.0
25 Gordon Street,2017-02-20 00:00:00,15.5,30.13,52,250.0,12.0
25 Gordon Street,2017-02-20 00:30:00,11.5,30.13,52,250.0,12.0
25 Gordon Street,2017-02-20 01:00:00,10.5,30.1,52,240.0,9.0
25 Gordon Street,2017-02-20 01:30:00,10.5,30.1,52,250.0,10.0
25 Gordon Street,2017-02-20 02:00:00,11.5,30.1,52,250.0,13.0
25 Gordon Street,2017-02-20 02:30:00,11.0,30.07,52,250.0,10.0
25 Gordon Street,2017-02-20 03:00:00,11.0,30.07,52,260.0,13.0
25 Gordon Street,2017-02-20 03:30:00,11.5,30.07,52,250.0,15.0
25 Gordon Street,2017-02-20 04:00:00,11.0,30.07,50,250.0,13.0
25 Gordon Street,2017-02-20 04:30:00,11.5,30.07,50,240.0,10.0
25 Gordon Street,2017-02-20 05:00:00,11.0,30.04,52,240.0,13.0
25 Gordon Street,2017-02-20 05:30:00,10.5,30.04,52,240.0,13.0
25 Gordon Street,2017-02-20 06:00:00,12.0,30.04,52,250.0,9.0
25 Gordon Street,2017-02-20 06:30:00,13.0,30.07,52,240.0,9.0
25 Gordon Street,2017-02-20 07:00:00,13.5,30.07,52,240.0,10.0
25 Gordon Street,2017-02-20 07:30:00,14.0,30.04,52,250.0,10.0
25 Gordon Street,2017-02-20 08:00:00,14.5,30.07,54,250.0,9.0
25 Gordon Street,2017-02-20 08:30:00,15.0,30.07,54,250.0,8.0
25 Gordon Street,2017-02-20 09:00:00,17.0,30.07,55,260.0,10.0
25 Gordon Street,2017-02-20 09:30:00,19.5,30.07,55,250.0,10.0
25 Gordon Street,2017-02-20 10:00:00,22.5,30.04,55,230.0,12.0
25 Gordon Street,2017-02-20 10:30:00,23.0,30.04,55,240.0,10.0
25 Gordon Street,2017-02-20 11:00:00,23.5,30.04,57,230.0,12.0
25 Gordon Street,2017-02-20 11:30:00,24.0,30.01,59,240.0,13.0
25 Gordon Street,2017-02-20 12:00:00,23.5,30.01,61,250.0,16.0
25 Gordon Street,2017-02-20 12:30:00,23.5,30.01,61,250.0,17.0
25 Gordon Street,2017-02-20 13:00:00,26.0,30.01,63,260.0,20.0
25 Gordon Street,2017-02-20 13:30:00,25.5,30.01,64,260.0,15.0
25 Gordon Street,2017-02-20 14:00:00,26.0,30.01,64,260.0,17.0
25 Gordon Street,2017-02-20 14:30:00,26.0,30.01,63,270.0,16.0
25 Gordon Street,2017-02-20 15:00:00,28.0,30.01,63,270.0,15.0
25 Gordon Street,2017-02-20 15:30:00,26.0,30.01,61,270.0,16.0
25 Gordon Street,2017-02-20 16:00:00,25.5,29.98,61,250.0,15.0
25 Gordon Street,2017-02-20 16:30:00,27.0,30.01,59,250.0,16.0
25 Gordon Street,2017-02-20 17:00:00,28.0,30.01,59,270.0,12.0
25 Gordon Street,2017-02-20 17:30:00,27.0,30.01,59,250.0,18.0
25 Gordon Street,2017-02-20 18:00:00,26.0,30.01,57,250.0,15.0
25 Gordon Street,2017-02-20 18:30:00,25.5,30.01,57,250.0,14.0
25 Gordon Street,2017-02-20 19:00:00,23.5,30.01,57,250.0,14.0
25 Gordon Street,2017-02-20 19:30:00,22.5,30.01,57,250.0,15.0
25 Gordon Street,2017-02-20 20:00:00,22.0,30.04,57,250.0,16.0
25 Gordon Street,2017-02-20 20:30:00,21.0,30.04,55,250.0,13.0
25 Gordon Street,2017-02-20 21:00:00,18.0,30.04,55,250.0,14.0
25 Gordon Street,2017-02-20 21:30:00,16.0,30.04,55,250.0,13.0
25 Gordon Street,2017-02-20 22:00:00,17.0,30.04,55,240.0,12.0
25 Gordon Street,2017-02-20 22:30:00,16.0,30.01,55,250.0,15.0
25 Gordon Street,2017-02-20 23:00:00,16.0,30.01,54,250.0,14.0
25 Gordon Street,2017-02-20 23:30:00,16.0,30.01,54,260.0,12.0
25 Gordon Street,2017-02-21 00:00:00,15.5,30.01,54,260.0,14.0
